DATE,TIME,OPEN,HIGH,LOW,CLOSE
2024.08.28,14:15:00,2504.16,2505.36,2503.19,2503.88
2024.08.28,14:30:00,2503.88,2504.53,2501.9,2502.23
2024.08.28,14:45:00,2502.15,2504.03,2500.65,2501.31
2024.08.28,15:00:00,2501.31,2501.47,2497.9,2499.04
2024.08.28,15:15:00,2499.03,2500.1,2496.02,2496.05
2024.08.28,15:30:00,2496.05,2497.07,2493.55,2496.82
2024.08.28,15:45:00,2496.84,2500.69,2496.83,2500.51
2024.08.28,16:00:00,2500.53,2506.58,2499.95,2506.0
2024.08.28,16:15:00,2506.02,2510.47,2503.1,2510.04
2024.08.28,16:30:00,2510.1,2510.44,2499.3,2503.84
2024.08.28,16:45:00,2503.83,2506.91,2501.91,2506.48
2024.08.28,17:00:00,2506.44,2507.86,2503.89,2506.73
2024.08.28,17:15:00,2506.72,2508.97,2504.81,2506.1
2024.08.28,17:30:00,2506.1,2508.91,2504.79,2505.09
2024.08.28,17:45:00,2505.08,2507.97,2504.66,2507.5
2024.08.28,18:00:00,2507.51,2508.08,2504.91,2506.59
2024.08.28,18:15:00,2506.57,2508.27,2505.32,2507.44
2024.08.28,18:30:00,2507.45,2509.1,2506.7,2508.23
2024.08.28,18:45:00,2508.25,2510.13,2505.75,2506.05
2024.08.28,19:00:00,2506.05,2506.34,2504.16,2504.24
2024.08.28,19:15:00,2504.23,2504.23,2496.31,2498.9
2024.08.28,19:30:00,2498.89,2503.8,2498.36,2503.01
2024.08.28,19:45:00,2503.01,2503.06,2501.03,2501.82
2024.08.28,20:00:00,2501.81,2503.18,2500.48,2501.2
2024.08.28,20:15:00,2501.19,2503.51,2500.52,2503.42
2024.08.28,20:30:00,2503.42,2506.17,2503.18,2505.95
2024.08.28,20:45:00,2505.97,2506.04,2504.51,2505.31
2024.08.28,21:00:00,2505.32,2505.82,2503.98,2504.37
2024.08.28,21:15:00,2504.38,2504.75,2503.54,2504.12
2024.08.28,21:30:00,2504.13,2507.16,2503.55,2506.49
2024.08.28,21:45:00,2506.5,2508.1,2506.32,2507.9
2024.08.28,22:00:00,2507.88,2508.88,2506.97,2507.32
2024.08.28,22:15:00,2507.33,2509.5,2507.28,2508.73
2024.08.28,22:30:00,2508.76,2509.11,2506.72,2507.73
2024.08.28,22:45:00,2507.77,2508.68,2507.06,2507.49
2024.08.28,23:00:00,2507.55,2508.41,2507.21,2507.82
2024.08.28,23:15:00,2507.83,2508.44,2506.54,2507.04
2024.08.28,23:30:00,2507.08,2507.12,2502.73,2504.27
2024.08.28,23:45:00,2504.27,2505.21,2503.97,2504.67
2024.08.29,01:00:00,2504.55,2506.75,2504.37,2505.38
2024.08.29,01:15:00,2505.38,2507.51,2504.81,2507.5
2024.08.29,01:30:00,2507.5,2508.63,2506.74,2506.83
2024.08.29,01:45:00,2506.79,2507.23,2505.7,2507.16
2024.08.29,02:00:00,2507.16,2507.8,2506.27,2507.3
2024.08.29,02:15:00,2507.31,2507.41,2506.99,2507.22
2024.08.29,02:30:00,2507.23,2507.6,2506.36,2507.46
2024.08.29,02:45:00,2507.45,2508.08,2507.39,2508.02
2024.08.29,03:00:00,2508.02,2510.36,2507.88,2510.3
2024.08.29,03:15:00,2510.32,2515.29,2510.28,2514.07
2024.08.29,03:30:00,2514.06,2515.19,2512.41,2513.25
2024.08.29,03:45:00,2513.26,2513.26,2511.88,2512.21
2024.08.29,04:00:00,2512.2,2514.62,2511.97,2513.2
2024.08.29,04:15:00,2513.2,2513.41,2512.02,2512.1
2024.08.29,04:30:00,2512.11,2514.22,2511.59,2512.72
2024.08.29,04:45:00,2512.72,2513.99,2512.34,2513.07
2024.08.29,05:00:00,2513.01,2514.16,2511.6,2513.56
2024.08.29,05:15:00,2513.54,2513.78,2512.38,2512.68
2024.08.29,05:30:00,2512.67,2515.09,2512.67,2514.57
2024.08.29,05:45:00,2514.59,2514.73,2512.73,2512.74
2024.08.29,06:00:00,2512.73,2514.0,2512.29,2512.83
2024.08.29,06:15:00,2512.81,2514.93,2512.32,2514.68
2024.08.29,06:30:00,2514.66,2516.09,2514.65,2515.54
2024.08.29,06:45:00,2515.53,2516.76,2514.52,2516.55
2024.08.29,07:00:00,2516.55,2517.99,2516.18,2516.22
2024.08.29,07:15:00,2516.23,2517.59,2516.17,2517.25
2024.08.29,07:30:00,2517.24,2518.09,2517.24,2517.92
2024.08.29,07:45:00,2517.92,2517.96,2515.52,2515.81
2024.08.29,08:00:00,2515.78,2515.94,2513.66,2514.79
2024.08.29,08:15:00,2514.75,2516.82,2514.36,2516.42
2024.08.29,08:30:00,2516.42,2518.59,2516.42,2517.84
2024.08.29,08:45:00,2517.83,2519.82,2516.8,2518.71
2024.08.29,09:00:00,2518.71,2519.98,2517.59,2519.17
2024.08.29,09:15:00,2519.17,2521.13,2519.12,2520.77
2024.08.29,09:30:00,2520.76,2520.96,2516.2,2517.34
2024.08.29,09:45:00,2517.34,2518.91,2516.82,2516.82
2024.08.29,10:00:00,2516.9,2517.8,2515.69,2516.89
2024.08.29,10:15:00,2516.83,2518.32,2516.58,2518.05
2024.08.29,10:30:00,2518.04,2518.04,2515.11,2515.54
2024.08.29,10:45:00,2515.54,2519.06,2515.16,2519.04
2024.08.29,11:00:00,2519.07,2519.18,2515.27,2518.03
2024.08.29,11:15:00,2518.04,2520.03,2515.01,2515.72
2024.08.29,11:30:00,2515.71,2517.65,2515.55,2516.63
2024.08.29,11:45:00,2516.62,2518.01,2515.5,2517.05
2024.08.29,12:00:00,2517.08,2518.28,2515.83,2518.26
2024.08.29,12:15:00,2518.25,2518.26,2516.15,2516.78
2024.08.29,12:30:00,2516.77,2519.93,2516.48,2518.16
2024.08.29,12:45:00,2518.17,2524.17,2518.17,2522.86
2024.08.29,13:00:00,2522.89,2523.93,2520.73,2523.52
2024.08.29,13:15:00,2523.52,2523.52,2521.05,2521.14
2024.08.29,13:30:00,2521.15,2522.6,2521.05,2521.81
2024.08.29,13:45:00,2521.8,2524.29,2521.59,2522.97
2024.08.29,14:00:00,2522.98,2523.12,2521.51,2522.58
2024.08.29,14:15:00,2522.5,2523.25,2521.82,2522.5
2024.08.29,14:30:00,2522.44,2522.52,2519.89,2521.83
2024.08.29,14:45:00,2521.83,2522.16,2518.92,2519.82
2024.08.29,15:00:00,2519.79,2519.79,2516.46,2516.61
2024.08.29,15:15:00,2516.62,2517.29,2514.51,2515.84
2024.08.29,15:30:00,2515.85,2519.48,2504.56,2505.09
2024.08.29,15:45:00,2505.09,2509.15,2503.55,2509.09
2024.08.29,16:00:00,2509.08,2511.76,2508.13,2510.67
2024.08.29,16:15:00,2510.68,2514.49,2509.86,2510.52
2024.08.29,16:30:00,2510.41,2514.47,2510.07,2513.87
2024.08.29,16:45:00,2513.88,2519.11,2513.19,2516.71
2024.08.29,17:00:00,2516.73,2520.79,2516.67,2520.34
2024.08.29,17:15:00,2520.35,2520.35,2514.35,2516.85
2024.08.29,17:30:00,2516.86,2520.82,2514.82,2519.37
2024.08.29,17:45:00,2519.39,2522.21,2519.01,2521.99
2024.08.29,18:00:00,2522.03,2525.46,2520.81,2523.54
2024.08.29,18:15:00,2523.53,2523.53,2518.63,2519.12
2024.08.29,18:30:00,2519.12,2521.99,2518.46,2521.99
2024.08.29,18:45:00,2522.0,2523.05,2521.6,2522.49
2024.08.29,19:00:00,2522.5,2522.86,2517.33,2520.76
2024.08.29,19:15:00,2520.77,2523.95,2520.51,2523.87
2024.08.29,19:30:00,2523.86,2523.87,2522.16,2523.12
2024.08.29,19:45:00,2523.13,2526.58,2522.82,2525.17
2024.08.29,20:00:00,2525.14,2527.3,2525.14,2526.07
2024.08.29,20:15:00,2526.07,2528.6,2525.79,2526.72
2024.08.29,20:30:00,2526.74,2527.8,2525.44,2525.48
2024.08.29,20:45:00,2525.49,2526.09,2523.38,2525.76
2024.08.29,21:00:00,2525.79,2526.19,2524.23,2525.1
2024.08.29,21:15:00,2525.09,2525.8,2524.0,2524.95
2024.08.29,21:30:00,2524.87,2526.23,2522.19,2523.28
2024.08.29,21:45:00,2523.29,2523.4,2520.86,2522.97
2024.08.29,22:00:00,2522.96,2524.55,2522.13,2524.39
2024.08.29,22:15:00,2524.4,2524.73,2522.3,2522.85
2024.08.29,22:30:00,2522.84,2523.85,2522.03,2522.24
2024.08.29,22:45:00,2522.24,2522.36,2520.76,2521.02
2024.08.29,23:00:00,2521.04,2522.11,2521.04,2521.85
2024.08.29,23:15:00,2521.85,2521.94,2520.57,2521.12
2024.08.29,23:30:00,2521.13,2521.82,2520.66,2521.69
2024.08.29,23:45:00,2521.69,2521.98,2520.85,2521.09
2024.08.30,01:00:00,2521.13,2521.23,2520.2,2520.95
2024.08.30,01:15:00,2520.92,2521.58,2520.74,2521.5
2024.08.30,01:30:00,2521.5,2521.52,2520.8,2520.88
2024.08.30,01:45:00,2520.88,2521.08,2520.72,2520.84
2024.08.30,02:00:00,2520.84,2520.84,2520.0,2520.2
2024.08.30,02:15:00,2520.2,2520.66,2519.69,2519.77
2024.08.30,02:30:00,2519.78,2519.89,2518.79,2518.92
2024.08.30,02:45:00,2518.93,2519.82,2518.93,2519.51
2024.08.30,03:00:00,2519.52,2519.58,2518.04,2518.48
2024.08.30,03:15:00,2518.42,2519.1,2518.12,2518.8
2024.08.30,03:30:00,2518.82,2519.13,2517.15,2517.76
2024.08.30,03:45:00,2517.75,2517.86,2516.65,2517.65
2024.08.30,04:00:00,2517.66,2517.96,2515.07,2515.5
2024.08.30,04:15:00,2515.5,2519.19,2515.16,2518.56
2024.08.30,04:30:00,2518.55,2519.95,2517.21,2517.32
2024.08.30,04:45:00,2517.31,2517.31,2514.35,2515.98
2024.08.30,05:00:00,2515.97,2516.5,2514.14,2514.59
2024.08.30,05:15:00,2514.59,2516.32,2514.36,2515.8
2024.08.30,05:30:00,2515.79,2517.76,2515.24,2516.68
2024.08.30,05:45:00,2516.7,2516.93,2515.03,2516.0
2024.08.30,06:00:00,2515.99,2516.93,2514.34,2514.58
2024.08.30,06:15:00,2514.58,2514.94,2513.86,2514.07
2024.08.30,06:30:00,2514.08,2514.57,2512.22,2512.98
2024.08.30,06:45:00,2512.95,2513.84,2512.53,2513.45
2024.08.30,07:00:00,2513.44,2514.48,2512.07,2513.49
2024.08.30,07:15:00,2513.48,2514.48,2512.95,2514.37
2024.08.30,07:30:00,2514.45,2514.48,2513.07,2513.27
2024.08.30,07:45:00,2513.36,2513.94,2513.07,2513.27
2024.08.30,08:00:00,2513.28,2514.41,2512.92,2513.87
2024.08.30,08:15:00,2513.87,2514.48,2513.3,2513.47
2024.08.30,08:30:00,2513.46,2516.18,2513.46,2513.72
2024.08.30,08:45:00,2513.72,2514.9,2512.42,2513.75
2024.08.30,09:00:00,2513.75,2515.93,2513.06,2515.58
2024.08.30,09:15:00,2515.58,2523.88,2515.58,2522.36
2024.08.30,09:30:00,2522.37,2522.68,2518.78,2520.39
2024.08.30,09:45:00,2520.39,2520.39,2517.34,2517.78
2024.08.30,10:00:00,2517.73,2521.28,2517.52,2519.98
2024.08.30,10:15:00,2519.98,2520.79,2518.82,2519.78
2024.08.30,10:30:00,2519.82,2521.16,2518.46,2519.64
2024.08.30,10:45:00,2519.67,2520.9,2519.26,2519.27
2024.08.30,11:00:00,2519.26,2523.68,2518.81,2523.53
2024.08.30,11:15:00,2523.5,2525.97,2523.38,2525.59
2024.08.30,11:30:00,2525.58,2526.63,2523.63,2523.63
2024.08.30,11:45:00,2523.62,2524.71,2521.93,2522.82
2024.08.30,12:00:00,2522.82,2526.75,2522.52,2526.18
2024.08.30,12:15:00,2526.18,2526.18,2523.47,2524.08
2024.08.30,12:30:00,2524.02,2525.81,2523.78,2525.43
2024.08.30,12:45:00,2525.43,2525.43,2523.05,2524.07
2024.08.30,13:00:00,2524.08,2524.68,2521.56,2521.58
2024.08.30,13:15:00,2521.58,2521.58,2519.08,2519.55
2024.08.30,13:30:00,2519.54,2519.78,2516.78,2517.77
2024.08.30,13:45:00,2517.7,2517.97,2515.01,2515.22
2024.08.30,14:00:00,2515.24,2519.83,2514.89,2519.64
2024.08.30,14:15:00,2519.63,2521.56,2519.05,2521.03
2024.08.30,14:30:00,2521.02,2521.4,2519.28,2519.99
2024.08.30,14:45:00,2519.98,2520.16,2518.79,2519.39
2024.08.30,15:00:00,2519.33,2521.73,2518.14,2521.19
2024.08.30,15:15:00,2521.19,2524.58,2520.43,2523.18
2024.08.30,15:30:00,2523.26,2524.72,2516.57,2517.06
2024.08.30,15:45:00,2516.95,2520.43,2516.2,2519.63
2024.08.30,16:00:00,2519.58,2519.76,2514.02,2515.06
2024.08.30,16:15:00,2515.07,2518.12,2512.83,2515.23
2024.08.30,16:30:00,2515.24,2518.92,2512.89,2518.19
2024.08.30,16:45:00,2518.15,2518.63,2514.84,2514.87
2024.08.30,17:00:00,2514.81,2518.27,2511.31,2517.0
2024.08.30,17:15:00,2517.0,2517.09,2509.3,2509.97
2024.08.30,17:30:00,2509.96,2512.37,2506.29,2511.03
2024.08.30,17:45:00,2511.08,2514.42,2508.58,2508.98
2024.08.30,18:00:00,2508.97,2509.42,2503.04,2506.35
2024.08.30,18:15:00,2506.35,2507.19,2503.74,2505.14
2024.08.30,18:30:00,2505.13,2506.38,2501.99,2504.93
2024.08.30,18:45:00,2504.92,2505.55,2500.15,2502.37
2024.08.30,19:00:00,2502.36,2504.61,2500.98,2504.58
2024.08.30,19:15:00,2504.65,2505.94,2500.8,2501.76
2024.08.30,19:30:00,2501.75,2503.64,2496.74,2498.21
2024.08.30,19:45:00,2498.23,2501.04,2496.53,2497.62
2024.08.30,20:00:00,2497.63,2499.37,2495.45,2497.27
2024.08.30,20:15:00,2497.28,2498.29,2494.06,2495.06
2024.08.30,20:30:00,2495.03,2498.64,2494.59,2497.87
2024.08.30,20:45:00,2497.87,2500.35,2497.3,2499.5
2024.08.30,21:00:00,2499.48,2502.69,2499.32,2501.6
2024.08.30,21:15:00,2501.63,2504.01,2501.42,2503.36
2024.08.30,21:30:00,2503.39,2504.64,2501.87,2502.93
2024.08.30,21:45:00,2502.94,2503.44,2501.27,2502.31
2024.08.30,22:00:00,2502.19,2502.23,2498.2,2499.08
2024.08.30,22:15:00,2499.06,2501.97,2498.88,2501.5
2024.08.30,22:30:00,2501.47,2502.24,2499.98,2501.83
2024.08.30,22:45:00,2501.98,2503.87,2501.13,2502.27
2024.08.30,23:00:00,2502.21,2503.04,2501.78,2502.17
2024.08.30,23:15:00,2502.23,2503.02,2502.02,2502.93
2024.08.30,23:30:00,2502.94,2502.94,2501.87,2502.34
2024.08.30,23:45:00,2502.34,2503.52,2502.34,2503.35
2024.09.02,01:00:00,2502.34,2504.58,2501.84,2504.1
2024.09.02,01:15:00,2504.09,2504.39,2503.51,2503.89
2024.09.02,01:30:00,2503.89,2504.32,2503.41,2504.07
2024.09.02,01:45:00,2503.99,2504.19,2503.06,2503.34
2024.09.02,02:00:00,2503.34,2503.45,2502.08,2502.48
2024.09.02,02:15:00,2502.47,2503.08,2501.86,2502.6
2024.09.02,02:30:00,2502.61,2503.55,2501.98,2502.8
2024.09.02,02:45:00,2502.77,2503.15,2501.96,2502.88
2024.09.02,03:00:00,2502.89,2503.53,2502.39,2502.99
2024.09.02,03:15:00,2502.99,2503.26,2502.41,2502.75
2024.09.02,03:30:00,2502.78,2504.86,2502.74,2504.85
2024.09.02,03:45:00,2504.85,2504.88,2501.05,2501.4
2024.09.02,04:00:00,2501.38,2504.6,2499.06,2501.82
2024.09.02,04:15:00,2501.82,2504.05,2501.71,2502.98
2024.09.02,04:30:00,2502.98,2504.35,2496.93,2497.59
2024.09.02,04:45:00,2497.6,2498.97,2496.54,2497.85
2024.09.02,05:00:00,2497.85,2498.19,2493.17,2493.99
2024.09.02,05:15:00,2494.0,2495.58,2492.38,2492.49
2024.09.02,05:30:00,2492.5,2493.49,2490.22,2490.71
2024.09.02,05:45:00,2490.7,2492.7,2489.94,2491.86
2024.09.02,06:00:00,2491.86,2492.86,2491.37,2492.18
2024.09.02,06:15:00,2492.19,2495.28,2491.51,2494.72
2024.09.02,06:30:00,2494.74,2495.19,2493.75,2494.54
2024.09.02,06:45:00,2494.55,2496.32,2494.53,2496.21
2024.09.02,07:00:00,2496.23,2499.34,2496.21,2496.43
2024.09.02,07:15:00,2496.43,2497.55,2496.11,2496.46
2024.09.02,07:30:00,2496.53,2497.67,2496.5,2497.51
2024.09.02,07:45:00,2497.51,2498.07,2496.19,2496.84
2024.09.02,08:00:00,2496.83,2497.41,2495.73,2496.25
2024.09.02,08:15:00,2496.27,2498.39,2495.8,2495.99
2024.09.02,08:30:00,2496.0,2496.89,2495.2,2496.53
2024.09.02,08:45:00,2496.53,2496.8,2495.5,2496.36
2024.09.02,09:00:00,2496.38,2499.84,2495.76,2499.2
2024.09.02,09:15:00,2499.19,2501.31,2497.53,2500.7
2024.09.02,09:30:00,2500.68,2500.93,2497.21,2499.03
2024.09.02,09:45:00,2499.05,2499.97,2496.52,2497.51
2024.09.02,10:00:00,2497.5,2498.14,2496.34,2497.3
2024.09.02,10:15:00,2497.29,2499.15,2496.53,2497.88
2024.09.02,10:30:00,2497.89,2499.44,2496.08,2497.41
2024.09.02,10:45:00,2497.4,2498.58,2496.18,2498.12
2024.09.02,11:00:00,2498.11,2501.19,2497.9,2500.75
2024.09.02,11:15:00,2500.79,2500.93,2497.18,2499.53
2024.09.02,11:30:00,2499.53,2505.49,2498.88,2505.19
2024.09.02,11:45:00,2505.18,2507.18,2504.25,2506.2
2024.09.02,12:00:00,2506.16,2506.51,2502.34,2502.75
2024.09.02,12:15:00,2502.78,2502.96,2500.94,2500.94
2024.09.02,12:30:00,2500.95,2502.15,2498.93,2499.8
2024.09.02,12:45:00,2499.81,2500.67,2498.11,2498.93
2024.09.02,13:00:00,2498.9,2501.01,2498.06,2500.8
2024.09.02,13:15:00,2500.8,2501.97,2499.59,2499.62
2024.09.02,13:30:00,2499.63,2501.15,2499.43,2500.58
2024.09.02,13:45:00,2500.57,2500.67,2498.62,2499.14
2024.09.02,14:00:00,2499.14,2499.33,2496.94,2498.22
2024.09.02,14:15:00,2498.21,2499.8,2498.17,2499.01
2024.09.02,14:30:00,2498.99,2499.44,2498.32,2498.82
2024.09.02,14:45:00,2498.8,2500.1,2498.69,2499.71
2024.09.02,15:00:00,2499.71,2501.08,2498.71,2500.51
2024.09.02,15:15:00,2500.51,2501.98,2499.78,2501.3
2024.09.02,15:30:00,2501.31,2503.1,2501.02,2502.6
2024.09.02,15:45:00,2502.61,2502.72,2501.1,2501.17
2024.09.02,16:00:00,2501.17,2502.2,2499.05,2499.62
2024.09.02,16:15:00,2499.61,2501.15,2498.39,2498.66
2024.09.02,16:30:00,2498.68,2501.8,2498.66,2500.76
2024.09.02,16:45:00,2500.77,2502.04,2499.14,2499.81
2024.09.02,17:00:00,2499.8,2500.12,2498.2,2498.44
2024.09.02,17:15:00,2498.48,2500.59,2497.64,2500.37
2024.09.02,17:30:00,2500.37,2501.03,2499.72,2500.95
2024.09.02,17:45:00,2501.0,2502.35,2500.99,2501.93
2024.09.02,18:00:00,2501.91,2502.34,2500.53,2500.63
2024.09.02,18:15:00,2500.63,2501.6,2499.93,2501.29
2024.09.02,18:30:00,2501.29,2501.56,2499.92,2500.06
2024.09.02,18:45:00,2500.07,2501.56,2499.8,2501.48
2024.09.02,19:00:00,2501.48,2501.79,2500.74,2500.77
2024.09.02,19:15:00,2500.75,2501.04,2500.35,2500.62
2024.09.02,19:30:00,2500.63,2501.53,2500.58,2500.74
2024.09.02,19:45:00,2500.75,2500.82,2498.54,2500.41
2024.09.02,20:00:00,2500.42,2501.18,2499.73,2500.51
2024.09.02,20:15:00,2500.51,2500.73,2499.73,2499.87
2024.09.02,20:30:00,2499.89,2500.39,2499.41,2499.55
2024.09.02,20:45:00,2499.58,2499.9,2498.69,2499.37
2024.09.02,21:00:00,2499.37,2500.01,2498.71,2499.84
2024.09.02,21:15:00,2499.75,2499.97,2499.03,2499.46
2024.09.03,01:00:00,2499.89,2500.56,2498.51,2498.99
2024.09.03,01:15:00,2498.85,2499.55,2498.14,2498.53
2024.09.03,01:30:00,2498.53,2498.93,2497.6,2497.97
2024.09.03,01:45:00,2497.97,2498.11,2497.41,2497.64
2024.09.03,02:00:00,2497.64,2498.29,2497.57,2498.12
2024.09.03,02:15:00,2498.12,2498.15,2497.56,2497.97
2024.09.03,02:30:00,2497.84,2498.39,2497.5,2498.37
2024.09.03,02:45:00,2498.39,2498.39,2496.39,2497.07
2024.09.03,03:00:00,2497.13,2497.58,2496.01,2497.09
2024.09.03,03:15:00,2497.09,2497.43,2496.39,2496.42
2024.09.03,03:30:00,2496.4,2496.66,2495.32,2495.85
2024.09.03,03:45:00,2495.85,2496.09,2494.93,2495.66
2024.09.03,04:00:00,2495.64,2495.78,2491.27,2491.95
2024.09.03,04:15:00,2491.95,2492.96,2489.69,2491.8
2024.09.03,04:30:00,2491.93,2492.6,2489.91,2490.95
2024.09.03,04:45:00,2490.95,2494.49,2490.74,2493.65
2024.09.03,05:00:00,2493.65,2495.34,2492.44,2495.05
2024.09.03,05:15:00,2495.05,2495.39,2493.47,2493.79
2024.09.03,05:30:00,2493.79,2496.31,2492.37,2495.23
2024.09.03,05:45:00,2495.28,2496.25,2493.9,2495.18
2024.09.03,06:00:00,2495.13,2495.58,2494.03,2495.24
2024.09.03,06:15:00,2495.25,2495.76,2494.48,2495.72
2024.09.03,06:30:00,2495.7,2495.7,2492.99,2493.3
2024.09.03,06:45:00,2493.3,2495.18,2493.25,2494.68
2024.09.03,07:00:00,2494.67,2494.98,2493.81,2494.72
2024.09.03,07:15:00,2494.72,2496.65,2494.66,2496.27
2024.09.03,07:30:00,2496.26,2496.84,2495.26,2495.35
2024.09.03,07:45:00,2495.37,2496.41,2495.37,2495.87
2024.09.03,08:00:00,2495.85,2495.85,2493.99,2494.01
2024.09.03,08:15:00,2494.0,2495.66,2493.67,2494.44
2024.09.03,08:30:00,2494.45,2495.73,2493.53,2494.46
2024.09.03,08:45:00,2494.49,2495.65,2492.66,2494.95
2024.09.03,09:00:00,2494.93,2495.37,2492.71,2494.8
2024.09.03,09:15:00,2494.8,2497.1,2494.79,2495.92
2024.09.03,09:30:00,2495.89,2497.14,2494.64,2497.02
2024.09.03,09:45:00,2496.98,2498.76,2495.95,2497.78
2024.09.03,10:00:00,2497.78,2499.08,2496.53,2497.46
2024.09.03,10:15:00,2497.46,2500.89,2497.39,2500.28
2024.09.03,10:30:00,2500.27,2501.92,2499.25,2500.01
2024.09.03,10:45:00,2500.02,2501.43,2499.44,2500.77
2024.09.03,11:00:00,2500.76,2503.2,2500.49,2502.69
2024.09.03,11:15:00,2502.69,2504.52,2502.4,2504.45
2024.09.03,11:30:00,2504.51,2506.18,2504.37,2504.91
2024.09.03,11:45:00,2504.93,2505.97,2503.83,2503.86
2024.09.03,12:00:00,2503.86,2504.89,2503.08,2504.24
2024.09.03,12:15:00,2504.39,2504.39,2502.06,2503.46
2024.09.03,12:30:00,2503.45,2504.47,2502.7,2502.94
2024.09.03,12:45:00,2502.93,2502.93,2500.82,2500.82
2024.09.03,13:00:00,2500.82,2500.95,2498.65,2499.65
2024.09.03,13:15:00,2499.65,2499.65,2494.83,2495.45
2024.09.03,13:30:00,2495.47,2495.67,2492.59,2494.55
2024.09.03,13:45:00,2494.54,2497.38,2494.15,2497.24
2024.09.03,14:00:00,2497.24,2499.81,2496.94,2499.39
2024.09.03,14:15:00,2499.33,2501.47,2494.72,2495.04
2024.09.03,14:30:00,2495.23,2496.15,2492.06,2492.15
2024.09.03,14:45:00,2492.13,2492.14,2484.67,2489.58
2024.09.03,15:00:00,2489.56,2502.02,2487.04,2497.9
2024.09.03,15:15:00,2497.89,2498.5,2492.4,2493.29
2024.09.03,15:30:00,2493.21,2496.39,2491.97,2495.05
2024.09.03,15:45:00,2495.04,2495.7,2492.32,2493.11
2024.09.03,16:00:00,2493.12,2497.54,2492.38,2493.77
2024.09.03,16:15:00,2493.79,2494.22,2490.82,2492.88
2024.09.03,16:30:00,2492.9,2493.72,2480.15,2481.7
2024.09.03,16:45:00,2481.68,2484.24,2475.48,2479.9
2024.09.03,17:00:00,2479.71,2485.6,2475.9,2481.05
2024.09.03,17:15:00,2481.05,2481.6,2473.39,2477.72
2024.09.03,17:30:00,2477.71,2482.96,2477.19,2481.35
2024.09.03,17:45:00,2481.34,2481.66,2477.16,2478.17
2024.09.03,18:00:00,2478.19,2481.71,2477.06,2480.25
2024.09.03,18:15:00,2480.23,2482.87,2478.59,2482.18
2024.09.03,18:30:00,2482.15,2484.9,2481.92,2484.11
2024.09.03,18:45:00,2484.13,2489.37,2483.88,2488.28
2024.09.03,19:00:00,2488.28,2488.83,2485.79,2488.51
2024.09.03,19:15:00,2488.48,2488.63,2486.03,2486.46
2024.09.03,19:30:00,2486.46,2487.0,2485.0,2486.0
2024.09.03,19:45:00,2486.0,2486.33,2483.84,2485.98
2024.09.03,20:00:00,2485.98,2487.99,2485.37,2487.05
2024.09.03,20:15:00,2487.08,2491.91,2487.08,2491.12
2024.09.03,20:30:00,2491.07,2491.83,2489.01,2491.73
2024.09.03,20:45:00,2491.74,2491.9,2489.22,2489.36
2024.09.03,21:00:00,2489.36,2489.37,2487.51,2488.12
2024.09.03,21:15:00,2488.11,2489.91,2487.63,2489.17
2024.09.03,21:30:00,2489.17,2489.29,2486.99,2488.04
2024.09.03,21:45:00,2488.01,2489.33,2487.3,2489.22
2024.09.03,22:00:00,2489.21,2492.41,2488.87,2491.76
2024.09.03,22:15:00,2491.67,2493.91,2491.06,2493.82
2024.09.03,22:30:00,2493.84,2494.24,2491.09,2492.26
2024.09.03,22:45:00,2492.27,2492.74,2491.78,2491.9
2024.09.03,23:00:00,2491.93,2492.28,2491.32,2491.83
2024.09.03,23:15:00,2491.86,2492.17,2491.49,2491.85
2024.09.03,23:30:00,2491.84,2492.84,2491.58,2492.16
2024.09.03,23:45:00,2492.13,2493.16,2491.73,2492.86
2024.09.04,01:00:00,2493.05,2493.32,2492.05,2492.4
2024.09.04,01:15:00,2492.36,2493.08,2492.21,2493.02
2024.09.04,01:30:00,2493.02,2494.33,2492.66,2493.44
2024.09.04,01:45:00,2493.43,2493.59,2492.94,2493.01
2024.09.04,02:00:00,2493.01,2493.1,2492.2,2492.79
2024.09.04,02:15:00,2492.83,2494.61,2492.72,2494.19
2024.09.04,02:30:00,2494.16,2494.35,2493.58,2493.74
2024.09.04,02:45:00,2493.75,2493.99,2492.55,2493.12
2024.09.04,03:00:00,2493.14,2494.88,2492.69,2493.05
2024.09.04,03:15:00,2493.05,2494.5,2492.67,2493.19
2024.09.04,03:30:00,2493.19,2493.87,2492.13,2492.8
2024.09.04,03:45:00,2492.8,2494.49,2492.06,2492.28
2024.09.04,04:00:00,2492.26,2492.86,2491.6,2492.8
2024.09.04,04:15:00,2492.8,2493.71,2491.22,2493.63
2024.09.04,04:30:00,2493.64,2494.31,2492.02,2493.82
2024.09.04,04:45:00,2493.82,2494.44,2491.92,2493.35
2024.09.04,05:00:00,2493.33,2493.8,2492.28,2493.25
2024.09.04,05:15:00,2493.24,2493.7,2492.56,2493.26
2024.09.04,05:30:00,2493.26,2496.75,2493.26,2495.75
2024.09.04,05:45:00,2495.75,2496.08,2494.54,2495.15
2024.09.04,06:00:00,2495.16,2496.39,2494.91,2495.5
2024.09.04,06:15:00,2495.51,2495.65,2494.27,2494.27
2024.09.04,06:30:00,2494.28,2494.54,2493.47,2494.32
2024.09.04,06:45:00,2494.32,2495.34,2494.32,2494.94
2024.09.04,07:00:00,2494.93,2495.52,2494.39,2495.28
2024.09.04,07:15:00,2495.29,2495.62,2494.46,2494.95
